,open,high,low,close,volume
2024-01-07 05:00:00,164.8716287016239,164.87169758364732,164.87085395866265,164.87154255774087,593
2024-01-07 06:00:00,165.97297534723234,165.97795200193917,165.97232897626742,165.97404748624433,146
2024-01-07 07:00:00,167.07459061785582,167.0759071146805,167.0720229841361,167.0775119683393,817
2024-01-07 08:00:00,168.1711482809277,168.1720552983528,168.16855830975805,168.17071172112352,575
2024-01-07 09:00:00,169.2739381929362,169.27590278100473,169.27284975223154,169.27303425809512,718
2024-01-07 10:00:00,170.37360205039258,170.37372001883577,170.37191044464745,170.37596498282812,563
2024-01-07 11:00:00,171.46781173794315,171.46870548294476,171.4667836128383,171.46882146864786,886
2024-01-07 12:00:00,172.58809836802033,172.58878346642203,172.58717602855626,172.5874792137593,948
2024-01-07 13:00:00,173.69427503843812,173.69461596598012,173.6927619090883,173.69221754296842,222
2024-01-07 14:00:00,174.78032530170407,174.78225076683464,174.77753631156634,174.7803045079964,573
2024-01-07 15:00:00,175.8861420411415,175.8865552637009,175.8840342580369,175.88687004408274,233
2024-01-07 16:00:00,176.97694033093936,176.97816076327854,176.97455128505982,176.97712322738047,718
2024-01-07 17:00:00,178.08636894983704,178.08668289575897,178.08579734326344,178.0849940734179,916
2024-01-07 18:00:00,179.19593406502887,179.197107127568,179.19424375711202,179.19658002920798,940
2024-01-07 19:00:00,180.28757401401782,180.2880224468264,180.28646723605166,180.28837320602446,661
2024-01-07 20:00:00,181.39752422379473,181.398953443376,181.3974563733429,181.39800696731692,948
2024-01-07 21:00:00,182.501181447978,182.50528133053515,182.49799193606168,182.50213477658627,706
2024-01-07 22:00:00,183.61047804850222,183.61279619663213,183.60963664924017,183.61035537818623,879
2024-01-07 23:00:00,184.73094798647125,184.73162049594862,184.72979214491758,184.72932330801277,122
2024-01-08 00:00:00,185.82719250612587,185.82804348599234,185.82543021268424,185.82686942685274,665
2024-01-08 01:00:00,186.91907971170704,186.92147420555432,186.91907706032958,186.91933206520918,985
2024-01-08 02:00:00,188.01014510964401,188.01288845703849,188.00935426767325,188.01043692091292,865
2024-01-08 03:00:00,189.10071562725457,189.10213450925943,189.09880048934454,189.10227881806327,334
2024-01-08 04:00:00,190.20239091074626,190.20296800813801,190.2012122462834,190.20150780096913,158
2024-01-08 05:00:00,191.30484148352028,191.30640899056252,191.30392420624807,191.3049193207173,263
2024-01-08 06:00:00,192.407505748797,192.4109756219487,192.4057923438365,192.4076862287106,870
2024-01-08 07:00:00,193.51915116876881,193.52086471295647,193.5157964145932,193.51595806120096,925
2024-01-08 08:00:00,194.61638683302812,194.61749792658708,194.61477648952464,194.61608808011974,315
2024-01-08 09:00:00,195.7298716298412,195.73028040790442,195.72771793355187,195.7306234208913,282
2024-01-08 10:00:00,196.8275504949627,196.82995479401487,196.82321114012726,196.82797685255892,668
2024-01-08 11:00:00,197.956326989934,197.95711835135754,197.95393861113183,197.95517854422482,756
2024-01-08 12:00:00,199.061548488113,199.0621833946355,199.05963093120064,199.06143521770247,189
2024-01-08 13:00:00,200.15142536416,200.15209108496876,200.14872034678112,200.1528636421383,410
2024-01-08 14:00:00,201.24307394609227,201.24326071981005,201.23990676931268,201.2421547171577,656
2024-01-08 15:00:00,202.34631129722456,202.34736996144946,202.34548529940028,202.3469794413101,356
2024-01-08 16:00:00,203.44661811123308,203.44964705185143,203.44618997583763,203.44474481345685,632
2024-01-08 17:00:00,204.5529648664635,204.55360805288618,204.55220605566828,204.55188481839778,632
2024-01-08 18:00:00,205.65616987274788,205.65967973889119,205.65478892737565,205.65661719464353,151
2024-01-08 19:00:00,206.7571699218787,206.75720672514026,206.75663868789235,206.75588890551697,437
2024-01-08 20:00:00,207.84748882384682,207.8479393520813,207.84617329749452,207.84742096833628,270
2024-01-08 21:00:00,208.93312526976453,208.93451071527477,208.93298620519204,208.9322724960894,166
2024-01-08 22:00:00,210.02829207938603,210.03083074037912,210.02591809260943,210.02780734656875,724
2024-01-08 23:00:00,211.135524977857,211.13893000717326,211.13340934949534,211.13637133451198,399
2024-01-09 00:00:00,212.23786872212096,212.2382733797138,212.2366904978554,212.23851227195328,771
2024-01-09 01:00:00,213.32708484498374,213.33034855878194,213.32521365238622,213.32605488416615,877
2024-01-09 02:00:00,214.42745191809257,214.42891798408363,214.42709608234097,214.42778669342468,931
2024-01-09 03:00:00,215.53123621875872,215.53487234260385,215.52941059692012,215.53163986722197,331
2024-01-09 04:00:00,216.6218461702806,216.62339648126868,216.62101130951663,216.62280129285995,936
2024-01-09 05:00:00,217.72476214298499,217.72586822315668,217.72407403514185,217.7243385439194,167
2024-01-09 06:00:00,218.8269831560231,218.8274512049318,218.8262864725446,218.82492063110385,605
2024-01-09 07:00:00,219.9124233952113,219.91292045244745,219.91062773507846,219.91349092812555,127
2024-01-09 08:00:00,221.0170930211857,221.01949408450264,221.0161176104398,221.01706880172904,727
2024-01-09 09:00:00,222.12408886754812,222.12436958728782,222.1219402015386,222.12267664699272,150
2024-01-09 10:00:00,223.23342751803324,223.2373616574404,223.23243471779776,223.23350715942448,792
2024-01-09 11:00:00,224.34449755174109,224.3467319246645,224.3403474216624,224.34404517994483,359
2024-01-09 12:00:00,225.4292060927371,225.4295777842415,225.42684583638962,225.43026848626525,690
2024-01-09 13:00:00,226.5213185429633,226.52193854092963,226.51902995682616,226.5208902358661,884
2024-01-09 14:00:00,227.6258534442732,227.625966621251,227.62307770717229,227.6260405885382,719
2024-01-09 15:00:00,228.73216417804298,228.73460211962256,228.7306364573397,228.7311784480473,685
2024-01-09 16:00:00,229.83751631096192,229.84141851469,229.83741009735851,229.83632892491036,786
2024-01-09 17:00:00,230.97744580345892,230.97773297933193,230.97634383985184,230.97485623981692,283
2024-01-09 18:00:00,232.08114477809704,232.08478073654783,232.08080874741597,232.08056514492384,122
2024-01-09 19:00:00,233.19224659764222,233.1937660222332,233.190356174573,233.19192080132564,885
2024-01-09 20:00:00,234.30165520326216,234.30184412069104,234.30065354008016,234.30146081896058,228
2024-01-09 21:00:00,235.40762156518085,235.4084607851249,235.40586461757817,235.40797473147364,390
2024-01-09 22:00:00,236.50516052287068,236.50688828879186,236.5036756050435,236.50482203902723,931
2024-01-09 23:00:00,237.61211632982202,237.61467525968533,237.61084115473787,237.61241173123216,600
2024-01-10 00:00:00,238.70485194006307,238.7069353893912,238.70441857382514,238.70468347908678,285
2024-01-10 01:00:00,239.80363289055498,239.804799979161,239.80302619042,239.80231529301938,578
2024-01-10 02:00:00,240.8964551149758,240.89671414946952,240.8960173824723,240.89746165754107,670
2024-01-10 03:00:00,241.99942027749606,242.00057999206663,241.99788779154596,241.99828039893492,591
2024-01-10 04:00:00,243.122744099669,243.124157884805,243.12066371222937,243.12142698460167,612
2024-01-10 05:00:00,244.20263626414874,244.20434737546677,244.1987458740002,244.20275433267574,742
2024-01-10 06:00:00,245.30749507968048,245.31079404146914,245.30385290754188,245.30961693457948,166
2024-01-10 07:00:00,246.39288195388048,246.39502317500043,246.39168661851397,246.39348977586758,904
2024-01-10 08:00:00,247.49006745175623,247.49152665669584,247.48932702797634,247.48877045720968,566
2024-01-10 09:00:00,248.59963709511706,248.60035992975162,248.5984684667842,248.59965996317936,384
2024-01-10 10:00:00,249.69930346113804,249.70188974422555,249.6991025096969,249.70030276337033,700
2024-01-10 11:00:00,250.7890205406698,250.79016532129216,250.7889057592638,250.78952531559105,516
2024-01-10 12:00:00,251.88321289852496,251.88411410535068,251.8823917983543,251.88237227849845,199
2024-01-10 13:00:00,252.989714989556,252.99345462223508,252.9892528506011,252.9891682559878,288
2024-01-10 14:00:00,254.08162565757146,254.0839492252593,254.0788392950556,254.08186458967063,989
2024-01-10 15:00:00,255.18366235115462,255.18422862894812,255.18198365292616,255.18402917556645,957
2024-01-10 16:00:00,256.2840931358165,256.28469485531076,256.28234748711446,256.2844848939655,487
2024-01-10 17:00:00,257.377046480305,257.37946543417587,257.3751141668583,257.3779688904895,340
2024-01-10 18:00:00,258.50102370707225,258.50180166453094,258.50086493022343,258.49940833138277,881
2024-01-10 19:00:00,259.60542520113677,259.6059281483546,259.6048242692393,259.60574752160596,830
2024-01-10 20:00:00,260.6867132542602,260.6871017925242,260.68470205150885,260.6854960957394,516
2024-01-10 21:00:00,261.78888195493903,261.79039353793934,261.78816162657114,261.7873606388871,275
2024-01-10 22:00:00,262.88174108513755,262.8838384993904,262.880665793622,262.8807427742394,486
2024-01-10 23:00:00,263.9888354872747,263.99214630150084,263.987524679615,263.9892671075874,570
2024-01-11 00:00:00,265.0817456302934,265.0827127532611,265.07960524716765,265.0813419002031,952
2024-01-11 01:00:00,266.18017034018203,266.18139467401636,266.17673225895635,266.1801945357884,332
2024-01-11 02:00:00,267.28434070671744,267.2853231220483,267.2825480414003,267.2852444085782,762
2024-01-11 03:00:00,268.3942263198016,268.3949423785611,268.3937877151272,268.3939019605199,551
2024-01-11 04:00:00,269.48071995665816,269.4809987510595,269.47913623803737,269.48189899644933,376
2024-01-11 05:00:00,270.5797416634794,270.58122096978286,270.578600382619,270.57855398409095,328
2024-01-11 06:00:00,271.673339913682,271.67715862585703,271.6716349763951,271.67380453097934,270
2024-01-11 07:00:00,272.7674723983095,272.7701090029592,272.76501403111394,272.7672712386536,834
2024-01-11 08:00:00,273.88520906892796,273.88535442997664,273.8823048335296,273.88492578105644,312
2024-01-11 09:00:00,274.9887166931924,274.9895396794815,274.98868839466246,274.98897559816606,381
2024-01-11 10:00:00,276.0769534524242,276.07713192073265,276.0757606296083,276.0763667586227,140
2024-01-11 11:00:00,277.18507047443666,277.18514561572664,277.1844721108918,277.18554537809325,221
2024-01-11 12:00:00,278.30763823736083,278.3111006399677,278.30602039882206,278.30676694006337,326
2024-01-11 13:00:00,279.41574561298864,279.4187354894436,279.41457670240493,279.4170915926689,393
2024-01-11 14:00:00,280.5020242725889,280.5021069238535,280.5005255572101,280.50189789300936,699
2024-01-11 15:00:00,281.59899448127976,281.59988048554067,281.5985514080846,281.5970555522807,366
2024-01-11 16:00:00,282.70872433244796,282.7106274319891,282.7063704082224,282.7097246637726,640
2024-01-11 17:00:00,283.80197022414586,283.804012549061,283.79832913633,283.8026479691164,858
2024-01-11 18:00:00,284.9076000712475,284.90854701504554,284.9064672820651,284.9070861633978,927
2024-01-11 19:00:00,286.01501208571403,286.0155473678958,286.0133488521417,286.0148325039321,550
2024-01-11 20:00:00,287.10591382931557,287.107607370866,287.10549488914825,287.1055631992163,548
2024-01-11 21:00:00,288.20545713278585,288.20971158762654,288.2034880646849,288.2049679456557,855
2024-01-11 22:00:00,289.2731899937236,289.2733881823241,289.27317808430513,289.27255527225503,160
2024-01-11 23:00:00,290.36342109568363,290.3646267369952,290.361853090125,290.3623113958417,601
2024-01-12 00:00:00,291.4601955329847,291.46106005888595,291.4598190103145,291.4597857143278,246
2024-01-12 01:00:00,292.54706662485347,292.54800671322823,292.54468039896176,292.5473078825081,785
2024-01-12 02:00:00,293.6643045692486,293.66571982103824,293.66226153846304,293.6636319955474,889
2024-01-12 03:00:00,294.7512304637027,294.75265481143106,294.7493926339934,294.7493305817678,433
2024-01-12 04:00:00,295.8447975031545,295.84501883389163,295.84387818960994,295.84493013690087,980
2024-01-12 05:00:00,296.945263013369,296.9470562978236,296.94310332847346,296.9462375426737,990
2024-01-12 06:00:00,298.06175735623367,298.0634413236246,298.06053018102295,298.0606502755644,241
2024-01-12 07:00:00,299.14617127288864,299.1469096872895,299.14577879100733,299.1462916540526,143
2024-01-12 08:00:00,300.25575062202813,300.26156459846675,300.25465904860107,300.2579232915742,243
2024-01-12 09:00:00,301.35887304386154,301.35962268797476,301.354529901052,301.35802562218436,964
2024-01-12 10:00:00,302.4476752074879,302.4497522951296,302.4476589810847,302.44821053567387,432
2024-01-12 11:00:00,303.5527410371342,303.5560035887651,303.55242485868354,303.5528315704165,596
2024-01-12 12:00:00,304.6551541477028,304.6576290009792,304.65459905919016,304.65482216737223,495
2024-01-12 13:00:00,305.7490104982804,305.7492293152241,305.74642795060237,305.74881999860065,154
2024-01-12 14:00:00,306.8502274712677,306.8528847529242,306.8493839111192,306.84951801945056,406
2024-01-12 15:00:00,307.94522939711135,307.9458557660591,307.94260901329517,307.9456648834819,969
2024-01-12 16:00:00,309.0473131627326,309.04852616950905,309.0468812416919,309.04680005693444,522
2024-01-12 17:00:00,310.15316181700206,310.1540736253924,310.15128686201706,310.1534213636796,516
2024-01-12 18:00:00,311.27002034232197,311.2709385229424,311.2667502095329,311.2692815318411,772
2024-01-12 19:00:00,312.3575187443368,312.35890794507515,312.35489535743824,312.3569033768528,896
2024-01-12 20:00:00,313.4772982718973,313.4796069972338,313.47511398871046,313.4782337105994,424
2024-01-12 21:00:00,314.55979881472035,314.5633024723339,314.5592914625653,314.55871283260416,809
2024-01-12 22:00:00,315.6566590182087,315.6574388656218,315.6559686887978,315.6571949816538,770
2024-01-12 23:00:00,316.76388621151693,316.76420231849676,316.7629077024468,316.76307815371865,179
2024-01-13 00:00:00,317.8662553597094,317.8664486070494,317.86488265259936,317.865888072396,130
2024-01-13 01:00:00,318.9614992608746,318.9623311947305,318.9598214755265,318.9596610771978,211
2024-01-13 02:00:00,320.05735638871187,320.05924788083325,320.057220711684,320.0575798546942,657
2024-01-13 03:00:00,321.1523005285515,321.1535170209349,321.1482606738872,321.15264984534764,964
2024-01-13 04:00:00,322.2467367781723,322.24937104201217,322.2438528881607,322.2467561977782,816
2024-01-13 05:00:00,323.3549490389656,323.35650109479326,323.3539242904842,323.35525221874843,663
2024-01-13 06:00:00,324.45962231551005,324.4616267495479,324.45951058763035,324.4588223736081,749
2024-01-13 07:00:00,325.55027696704707,325.5517818375218,325.5496576676191,325.5518932776555,571
2024-01-13 08:00:00,326.6598355939907,326.6627691643719,326.6575435388407,326.6608892764098,173
2024-01-13 09:00:00,327.762894468697,327.7638972729908,327.7572194558142,327.7639622716186,652
